0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.783732,2.544041,0.583333,0.324074,0.12963,0.037037,0.514042,0,0,0.082569,0,0.204443,0.270073,1,1,44,0,3225,216,16,0.189815,0.039773,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.519337,1.549451,0.41791,0.114428,0.004975,0.004975,0.569044,0,0,0.040764,0,0.25681,0.183206,1,0,37,0,2382,201,1,0.014925,0.092308,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.487492,2.086957,0.498195,0.202166,0.028881,0.021661,0.510095,0.002049,0,0.00885,0,0.233008,0.10041,1,1,22,1,8366,277,0,0.523466,0.124726,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.802314,1.783333,0.214286,0.071429,0.014286,0,0.445471,0,0,0.070117,1,0.258762,0.314815,1,1,5,0,9309,70,8,0.114286,0.061856,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.504924,2.443983,0.365517,0.2,0.072414,0.055172,0.464775,0,0,0.022196,0,0.14994,0.918919,1,1,76,0,1078,290,2,0.117241,0.081081,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530241,2.166667,0.166667,0,0,0,0.461512,0,0,0.125828,0,0.357809,0.009146,1,0,4,0,4623,18,8,0,0.112617,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.604216,1.236948,0.686131,0.036496,0.007299,0.00365,0.519774,0,0,0.035454,0,0.179364,0.381443,1,1,37,0,2493,274,5,0.014599,0.111111,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.753521,1.716418,0.522059,0.316176,0.044118,0.029412,0.424012,0,0,0.057034,0,0.23105,0.030405,1,0,21,0,3920,136,4,0.051471,0.056738,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.548939,2.5,0.684211,0.255639,0.037594,0.015038,0.466779,0,0,0.073118,0,0.267736,0.011725,1,1,34,0,2897,133,6,0.804511,0.080537,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34619,3.660606,0.591398,0.370968,0.27957,0.225806,0.488655,0,0,0.030303,0,0.274791,0.03858,1,1,24,0,8191,186,6,0.064516,0.082148,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.751641,4.732794,0.580153,0.412214,0.29771,0.229008,0.845588,0.055556,0,0.04086,0,0.211208,1.111111,1,1,86,1,1113,262,0,0.183206,0.076923,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813196,2.128571,0.47619,0.180952,0.047619,0.02381,0.525305,0,0,0.013616,0,0.174187,0.611111,1,1,59,1,1029,210,0,0.52381,0.065217,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.437275,0.897959,0.166667,0.075758,0.050505,0.030303,0.417047,0,0,0.057491,0,0.144683,1.223214,1,1,64,0,562,198,4,0.035354,0.151261,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85,2.662338,0.587097,0.258065,0.16129,0.122581,0.446401,0,0,0.049032,0,0.244978,0.0311,1,1,16,0,9671,155,8,0.180645,0.13198,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673412,1.915212,0.566586,0.191283,0.065375,0.031477,0.423877,0,0,0.040752,0,0.221515,0.018788,1,1,24,0,10403,413,13,0.072639,0.077789,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.344041,2.053763,0.771574,0.385787,0.329949,0.309645,0.502877,0,0,0.038766,0,0.176013,0.271084,1,1,14,0,10513,197,4,0.329949,0.08,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.584806,2.514851,0.5,0.253968,0.142857,0.063492,0.433669,0,0,0.024596,0,0.228811,0.478495,1,1,7,0,17082,126,7,0.047619,0.099502,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.747563,2.872881,0.591667,0.266667,0.133333,0.075,0,-1,0,0.065957,0,0.265871,-1,1,1,30,0,3868,120,7,0.083333,0.153846,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625311,1.852273,0.336634,0.217822,0.158416,0.128713,0.414051,0,0,0.05336,0,0.252102,0.045989,1,1,11,0,5431,101,4,0.019802,0.106164,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.497692,3.686567,0.519231,0.403846,0.365385,0,0.480106,0,0,0.021962,0,0.228712,0.017725,1,0,7,0,14364,104,4,0.423077,0.109005,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884415,1.447674,0.786096,0.106952,0.032086,0.005348,0.490751,0,0,0.060372,0,0.238532,0.030303,1,1,28,0,2853,187,8,0.058824,0.115619,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.572142,0.934066,0.304348,0.108696,0.01087,0,0.725146,0,0,0.076923,0,0.169671,2.16,1,1,57,0,343,92,3,0.021739,0.088235,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.810992,2.960396,0.584906,0.377358,0.09434,0.04717,0.79602,0,0,0.036199,0,0.257144,0.675676,1,1,59,0,1064,106,2,0.179245,0.030303,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.888233,0.530864,0.140845,0.084507,0,0,0.488844,0,0,0.029622,0,0.19287,0.384181,1,0,14,0,2650,213,5,0.422535,0.083333,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.313084,1.633663,0.417476,0.174757,0.15534,0.067961,0.39935,0,0,0.044743,0,0.248999,0.020742,1,0,13,0,5190,103,1,0.135922,0.081585,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695459,1.962264,0.457627,0.305085,0.016949,0,0.446292,0,0,0.102362,0,0.278671,0.008805,1,0,12,0,3393,59,6,0.067797,0.082397,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.584688,2.2,0.506667,0.206667,0.066667,0.026667,0.35946,0,0,0.059282,0,0.236589,0.074163,1,1,31,0,3453,150,9,0.26,0.211823,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729716,0.972222,0.128205,0.025641,0,0,0.595588,0,0,0.014535,0,0.218373,1.125,1,0,61,0,423,117,6,0.017094,0.102941,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.777652,1.669355,0.337931,0.082759,0.006897,0,0.462476,0,0,0.058621,1,0.334136,0.031963,1,0,23,0,3274,145,6,0.027586,0.074303,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.078409,1.545455,0.345455,0.163636,0,0,21,-1,0,0.021875,0,0.279437,-1,1,0,45,1,456,55,0,0.836364,0.25,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.895264,3.036364,0.5,0.205263,0.110526,0.042105,0.408582,0,0,0.015733,0,0.224142,0.780749,1,1,8,0,29601,190,6,0.121053,0.065327,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.446973,1.844961,0.691176,0.272059,0.051471,0.007353,0.567322,0,0,0.037409,0,0.141237,0.864078,1,0,13,0,7883,136,4,0.352941,0.104762,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.504374,0.8375,0.186047,0.093023,0.046512,0,0.332104,0,0,0.043257,0,0.226598,0.048269,1,0,5,0,5721,86,3,0.174419,0.020487,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.713993,3.863636,0.611111,0.444444,0.388889,0.388889,0.543887,0,0,0.02381,0,0.334191,0.020921,1,0,11,0,2863,36,2,0.111111,0.109244,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.372202,1.872093,0.336735,0.096939,0.035714,0.020408,0.5,0,0,0.051621,0,0.208923,0.186364,1,1,33,0,3075,196,6,0.147959,0.082192,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.478547,3.024793,0.735537,0.619835,0.322314,0.07438,0.501956,0,0,0.072072,0,0.310235,0.055046,1,1,51,0,1712,121,3,0.099174,0.131579,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791538,1.6,0.258065,0.048387,0,0,0.445422,0,0,0.164216,0,0.268397,0.011583,1,0,13,0,2827,62,10,0,0.07529,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647939,5.079268,0.865196,0.492647,0.370098,0.340686,0.429531,0,0,0.014367,0,0.199768,0.068559,1,1,9,0,37737,408,13,0.321078,0.085071,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481202,2.767442,0.583333,0.351852,0.287037,0.240741,0.406616,0,0,0.018908,0,0.238183,0.04148,1,1,16,0,5587,108,7,0.240741,0.100116,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.76449,2.212598,0.530612,0.265306,0.088435,0.034014,0.445923,0,0,0.043478,0,0.295865,0.038223,1,1,11,0,10697,147,12,0.142857,0.110995,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.460335,2.340909,0.23913,0.086957,0,0,0.483734,0,0,0.13806,0,0.285549,0.070313,1,1,30,0,1180,46,6,0.043478,0.131387,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.709492,2.577938,0.68071,0.430155,0.168514,0.079823,0.627397,0,0,0.031153,0,0.182044,1.652174,1,1,56,0,4094,451,1,0.576497,0.152778,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.942319,2.261084,0.672986,0.36019,0.109005,0.052133,0.530204,0,0,0.055866,0,0.251167,0.007772,1,1,52,0,2070,211,6,0.104265,0.111959,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.836358,1.775,0.333333,0.096045,0.039548,0.022599,0.442553,0.03125,0,0.054499,0,0.204265,0.213542,1,1,34,0,2668,177,6,0.158192,0.14557,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.583766,2.431953,0.594118,0.4,0.282353,0.235294,0.467697,0,0,0.029592,0,0.226151,0.104265,1,1,18,0,8060,170,8,0.011765,0.110744,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852645,1.893175,0.686528,0.277202,0.054404,0.025907,0.477403,0,0,0.04823,0,0.216378,0.162371,1,1,43,0,4389,386,4,0.215026,0.051414,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,2.107955,0.582474,0.443299,0.195876,0.103093,0.365271,0,0,0.047091,0,0.242836,0.026061,1,1,13,0,10381,194,3,0.180412,0.068621,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.798905,1.402299,0.311321,0.113208,0.028302,0.018868,0.477521,0,0,0.03005,0,0.250797,0.070853,1,1,9,0,5527,106,4,0.207547,0.082919,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.335363,1.601852,0.401575,0.149606,0.03937,0.015748,0.42234,0,0,0.08377,0,0.262837,0.078512,1,1,29,0,2072,127,7,0.228346,0.084615,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.507151,2.14978,0.671506,0.192377,0.068966,0.032668,0.508214,0.005848,0,0.034438,0,0.177768,0.573099,1,1,41,0,7525,551,8,0.344828,0.125,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27526,1.345946,0.4,0.086486,0.037838,0.005405,0.491497,0,0,0.017975,0,0.237692,0.083532,1,0,7,0,15389,185,5,0.010811,0.055961,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.560214,2.282297,0.63786,0.230453,0.057613,0.020576,0.425859,0,0,0.041916,0,0.237587,0.018349,1,1,26,0,6300,243,6,0.353909,0.113296,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786289,3.035088,0.519084,0.229008,0.083969,0.007634,0.771277,0,0,0.067029,0,0.233592,0.5,1,1,63,0,1030,131,3,0.076336,0.078947,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.781022,3.604878,0.675926,0.324074,0.166667,0.134259,0.468114,0,0,0.070769,0,0.125646,0.22549,1,1,68,0,1755,216,9,0.027778,0.007463,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842345,1.913738,0.829268,0.341463,0.094512,0.006098,0.448759,0,0,0.034325,0,0.223303,0.012365,1,1,44,0,3978,328,9,0.29878,0.074074,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.078409,2.744186,0.640244,0.280488,0.237805,0.219512,0.41576,0,0,0.032648,0,0.264282,0.022196,1,1,16,0,8571,164,3,0.262195,0.069259,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85,1.271845,0.355769,0.128205,0.032051,0.00641,0.389093,0,0,0.010648,0,0.211223,0.100984,1,1,4,0,35293,312,3,0.028846,0.101641,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.446119,2.397436,0.65,0.3625,0.0375,0.025,0.230207,0,0,0.087948,0,0.227857,0.013889,1,1,45,0,1013,80,7,0.075,0.061728,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.679905,1.627451,0.222222,0.031746,0,0,0.368394,0,0,0.162621,0,0.262157,0.017647,1,0,19,0,1836,63,7,0,0.034582,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622069,1.681319,0.545455,0.112299,0.02139,0.005348,0.466118,0,0,0.043202,0,0.22083,0.041488,1,1,16,0,6615,187,2,0.347594,0.10479,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.491325,3.111111,0.462185,0.210084,0.058824,0.02521,0.442941,0,0,0.056604,0,0.265704,0.031496,1,1,27,0,3575,119,10,0.058824,0.119008,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19587,4.888889,0.392857,0.178571,0.142857,0.107143,21,-1,0,0.167464,0,0.241622,-1,1,1,68,0,354,28,2,0,0.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.794875,2.890756,0.42963,0.266667,0.148148,0.088889,0.453216,0,0,0.09824,0,0.191229,0.357798,1,1,62,0,1225,135,7,0.096296,0.148936,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668959,2.954955,0.709677,0.580645,0.290323,0.16129,0.480021,0,0,0.070258,0,0.250716,0.087774,1,1,30,0,4368,124,10,0.080645,0.066445,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.737256,1.417582,0.306878,0.095238,0.005291,0,0.55308,0,0,0.036166,0,0.20552,0.34375,1,1,75,0,496,189,4,0.005291,0.405172,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.725109,3.185841,0.689655,0.439655,0.155172,0.043103,0.441556,0,0,0.072368,0,0.26708,0.021493,1,1,24,0,5763,116,4,0.017241,0.098152,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444814,1.503356,0.735099,0.397351,0.218543,0.006623,0.492395,0,0,0.017161,0,0.209935,0.035461,1,0,17,0,4633,151,2,0.231788,0.098485,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.669819,2.26506,0.427184,0.126214,0.038835,0,0.381156,0,0,0.093354,0,0.263123,0.046083,1,1,16,0,4777,103,15,0.194175,0.107466,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719158,1.690058,0.622093,0.348837,0.069767,0.052326,0.517782,0,0,0.040146,0,0.244586,0.063768,1,0,34,0,2433,172,6,0.05814,0.092814,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.656654,2.694118,0.636364,0.375,0.227273,0.159091,0.393945,0,0,0.028767,0,0.30804,0.005916,1,1,4,0,25084,88,8,0.045455,0.11819,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.592812,3.7,0.67033,0.340659,0.186813,0.076923,0.479381,0,0,0.029018,0,0.279815,0.027285,1,1,27,0,4030,91,7,0.076923,0.096774,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.404472,2.025424,0.422222,0.185185,0.066667,0.044444,0.646643,0,0,0.119843,0,0.215785,0.744681,1,1,59,0,826,135,7,0.051852,0.114754,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.238614,3.272727,0.642857,0.357143,0.25,0.071429,0.471816,0,0,0.060423,0,0.291487,0.011494,1,1,14,0,3802,56,2,0.017857,0.138889,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.68751,2.384158,0.589844,0.289063,0.125,0.087891,0.474473,0,0,0.009901,0,0.22285,0.207692,1,1,54,0,4301,512,3,0.005859,0.077333,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.503754,1.342246,0.385027,0.090909,0.048128,0,0.462741,0,0,0.013514,0,0.265142,0.034553,1,0,3,0,35090,187,1,0.016043,0.086022,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.909298,1.5,0.262295,0.065574,0.04918,0.016393,0.474936,0,0,0.072,0,0.224912,0.15534,1,1,30,0,971,61,4,0.213115,0.089202,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.642198,1.502252,0.659319,0.172345,0.03006,0.01002,0.513264,0.006211,0,0.031566,0,0.190638,0.52795,1,1,37,0,5686,499,3,0.06012,0.065089,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570764,2.678967,0.550162,0.200647,0.113269,0.074434,0.562821,0,0,0.041901,0,0.181038,0.71831,1,1,40,0,5446,309,5,0.330097,0.087432,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.638341,3.150943,0.226415,0.150943,0.056604,0.018868,0.771277,0,0,0.057751,0,0.168217,0.733333,1,1,95,0,121,53,7,0.792453,0.093023,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.899627,2.03523,0.484337,0.278313,0.128916,0.083133,0.433191,0,0,0.032146,0,0.190453,0.442765,1,1,57,0,4989,830,5,0.206024,0.071895,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.491523,0.99,0.235849,0.037736,0.018868,0,0.50286,0,0,0.058712,0,0.215757,0.149091,1,0,21,0,1979,106,3,0.141509,0.068345,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.549937,2.888298,0.642857,0.25,0.112245,0.061224,0.437733,0,0,0.066667,0,0.215642,0.054054,1,1,50,0,2464,196,13,0.102041,0.072327,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.115568,1.551402,0.603604,0.441441,0.09009,0.036036,0.737024,0,0,0.022277,0,0.214862,0.288136,1,0,47,1,780,111,0,0.828829,0.12963,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.412536,1.630631,0.521368,0.145299,0.051282,0.008547,0.454545,0,0,0.079268,0,0.237427,0.257895,1,1,35,0,1612,117,7,0.136752,0.058537,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.782413,2.192308,0.524715,0.224335,0.091255,0.053232,0.525368,0,0,0.043011,0,0.195663,1,1,1,36,0,10299,526,13,0.102662,0.082707,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537972,0.116625,0.012407,0,0,0,0.393323,0,0,0.014166,0,0.18443,0.019531,1,1,3,0,9822,403,5,0.022333,0.063969,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.837879,3.213483,0.371429,0.152381,0.104762,0.095238,0.546573,0,0,0.127232,0,0.246945,0.144385,1,1,41,0,2017,105,8,0.009524,0.046392,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.708668,2.454054,0.692683,0.268293,0.117073,0.068293,0.439324,0,0,0.064384,0,0.229849,0.019444,1,1,34,0,3966,205,9,0.04878,0.132275,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.678965,1.87037,0.487603,0.140496,0.049587,0,0.44897,-1,0,0.072897,0,0.244863,0.121127,1,1,24,0,3114,121,8,0.041322,0.063014,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.708871,2.723077,0.518072,0.26506,0.216867,0.192771,0.47377,0,0,0.037406,0,0.264224,0.043152,1,0,13,0,5279,83,4,0,0.077213,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.766553,1.737654,0.843182,0.263636,0.259091,0.254545,0.873333,0,0,0.011643,0,0.172542,4.785714,1,0,12,0,18001,440,3,0.545455,0.142857,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.524341,0.931034,0.240566,0.056604,0.009434,0.004717,0.768817,0,0,0.037518,0,0.191851,2.1,1,0,57,0,792,212,6,0.113208,0.04878,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.425698,2.520408,0.540323,0.282258,0.145161,0.032258,0.454369,0,0,0.063306,0,0.254246,0.201058,1,1,13,0,7331,124,7,0.064516,0.077295,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.623644,3.023256,0.803922,0.470588,0.078431,0.019608,0.45679,0,0,0.053922,0,0.230944,0.020661,1,1,38,0,1124,51,2,0.039216,0.040323,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.62728,1.768,0.653543,0.259843,0.03937,0,0.53719,0,0,0.111753,0,0.181744,0.278351,1,0,28,0,2823,127,8,0.03937,0.009091,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418977,1.925,0.490654,0.205607,0.088785,0.070093,0.420827,0,0,0.035971,0,0.226929,0.082759,1,1,21,0,6595,214,2,0.102804,0.076843,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.817474,2.38806,0.343066,0.175182,0.124088,0.109489,0.457335,0,0,0.049275,0,0.19803,0.087054,1,1,22,0,5211,137,9,0.065693,0.118421,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.114894,1.957746,0.514019,0.070093,0.03271,0.023364,0.443843,-1,0,0.049605,0,0.216563,0.169192,1,1,27,0,5086,214,1,0.308411,0.171355,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.633619,1.3,0.351351,0.081081,0.027027,0,0.595745,0,0,0.060703,0,0.258842,0.724138,1,0,15,0,1096,37,7,0.108108,0.043478,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.509912,3.046512,0.69,0.26,0.06,0.04,0.267083,0,0,0.050343,0,0.207732,0.012465,1,1,8,0,16389,100,9,0.04,0.047511,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.55419,1.293651,0.40625,0.148438,0.007813,0,0.549348,0,0,0.040632,0,0.248176,0.146341,1,0,36,0,1493,128,2,0.015625,0.086022,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.487478,1.685393,0.726257,0.301676,0.100559,0.03352,0.455442,0,0,0.034602,0,0.220829,0.013308,1,1,21,1,4804,179,0,0.01676,0.093946,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.716423,1.912821,0.323009,0.079646,0.030973,0.022124,0.498851,0,0,0.043133,0,0.201812,0.822581,1,1,54,0,1662,226,5,0.137168,0.179487,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.561323,2.778481,0.531792,0.300578,0.213873,0.202312,0.374354,0,0,0.04584,0,0.221614,0.025862,1,1,22,0,6569,173,11,0.086705,0.095837,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.639057,0.864198,0.22619,0.047619,0,0,21,-1,0,0.04811,0,0.199969,-1,1,0,53,0,334,84,6,0.27381,0.2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57433,1.846154,0.307692,0.128205,0,0,0.484281,0,0,0.122396,0,0.237168,0.026022,1,1,14,0,2303,39,5,0.25641,0.123636,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.831914,3.058824,0.658986,0.364055,0.230415,0.202765,0.459865,0,0,0.079657,0,0.224362,0.171598,1,1,56,0,2283,217,9,0.341014,0.087977,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,1.983607,0.768,0.312,0.112,0.016,0.36561,0,0,0.041096,0,0.265982,0.005764,1,1,24,0,4198,125,7,0.008,0.097525,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.835708,2.552083,0.491525,0.220339,0.101695,0.025424,0.388102,0,0,0.066832,0,0.200307,0.230303,1,1,14,0,7132,118,7,0.067797,0.07027,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.81293,2.142857,0.571429,0.187831,0.089947,0.050265,0.525202,0.003425,0,0.032875,0,0.172078,0.328767,1,1,26,0,10886,378,6,0.312169,0.048232,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.655871,2.663244,0.661859,0.274038,0.091346,0.0625,0.327011,0,0,0.032144,0,0.17623,0.202429,1,1,25,0,18545,624,4,0.322115,0.107038,0
